Date,Brand,Product,Manufacturing Unit,Production Volume (Units),Production Cost (INR),Raw Material Cost (INR),Labor Cost (INR),Machine Efficiency (%),Production Time (Hours),Defect Rate (%),Inventory Stock (Units),Inventory Turnover Ratio,Demand Forecast (Units),Supply Chain Cost (INR),On-Time Delivery (%),Customer Satisfaction (%),Quality Rating,Energy Consumption (kWh)
2022-12-02,Nestle,Juices,Unit_2,4578,16.82,2.66,2.97,97.6,17.94,0.43,15514,5.95,4291,4355.77,82.48,88.99,High,307.67
2022-12-02,Haldiram's,Dairy,Unit_11,1931,14.91,5.43,1.09,77.64,6.95,3.42,8200,9.95,1315,2260.0,99.82,61.11,Low,139.3
2022-12-02,Parle,Juices,Unit_16,2861,19.34,9.4,3.11,86.27,12.78,2.62,14195,6.94,1419,1332.02,84.05,84.88,Medium,310.98
2022-12-03,Coca-Cola,Snacks,Unit_10,4632,17.96,7.44,1.31,94.23,7.25,1.98,5853,8.15,2989,4498.13,81.87,93.43,High,148.36
2022-12-03,Parle,Ice Cream,Unit_15,1223,8.43,5.92,2.31,79.63,15.83,3.31,3974,4.63,4921,4676.12,91.29,88.18,High,411.67
2022-12-03,Nestle,Snacks,Unit_10,2047,18.7,6.97,4.9,78.59,7.35,4.43,11597,1.67,1123,4792.9,93.61,74.7,Low,262.42
2022-12-03,Parle,Dairy,Unit_2,1479,10.39,6.47,2.12,82.33,6.45,3.05,1521,9.46,2619,2834.37,87.58,67.4,Medium,344.2
2022-12-03,Coca-Cola,Ice Cream,Unit_6,583,15.9,9.3,4.25,86.52,11.61,4.1,14250,3.97,4518,3029.94,93.96,88.58,High,305.38
2022-12-03,PepsiCo,Ice Cream,Unit_14,3986,17.72,3.79,3.04,86.58,6.42,1.48,11224,2.36,2136,1865.87,98.92,74.49,Low,230.13
2022-12-03,Coca-Cola,Dairy,Unit_2,1865,11.55,9.11,1.81,84.59,17.24,2.19,1724,2.4,4112,2015.91,95.93,91.99,Low,472.26
2022-12-03,Amul,Ice Cream,Unit_10,1049,5.77,7.51,3.89,94.61,17.4,0.87,3725,2.23,3641,2818.62,97.72,61.06,High,206.59
2022-12-03,Nestle,Biscuits,Unit_17,3992,19.24,3.02,3.22,74.59,12.68,2.86,12245,4.87,3152,1227.92,97.96,60.46,Medium,444.73
2022-12-03,PepsiCo,Chocolates,Unit_8,3262,6.09,4.98,3.13,72.55,13.59,3.7,4045,8.74,2584,4830.36,85.98,79.68,High,411.71
2022-12-03,Amul,Juices,Unit_16,4353,10.22,5.49,1.12,75.06,6.99,2.9,5269,2.33,1654,3582.71,94.14,64.67,Medium,283.43
2022-12-03,Nestle,Biscuits,Unit_14,3699,13.95,2.66,2.34,91.12,9.15,4.56,2842,7.8,3486,710.05,94.95,93.01,High,106.26
2022-12-03,PepsiCo,Biscuits,Unit_10,651,6.76,6.43,3.94,74.36,6.82,4.3,14498,1.65,3120,1662.13,82.43,63.34,Low,223.95
2022-12-03,Parle,Dairy,Unit_13,3998,17.57,4.07,4.18,79.68,8.22,2.12,1132,2.08,2863,1850.66,89.69,97.9,High,292.46
2022-12-03,PepsiCo,Dairy,Unit_1,2712,8.05,5.67,4.26,96.39,10.92,2.86,18265,2.05,4225,546.29,93.12,71.28,Low,217.64
2022-12-03,Coca-Cola,Juices,Unit_10,3485,19.79,5.51,1.15,74.21,15.23,3.24,10565,5.65,4841,4929.28,85.81,95.01,Low,210.57
2022-12-03,Amul,Chocolates,Unit_12,4594,18.75,6.17,1.65,85.85,15.92,4.04,17174,8.92,4615,1758.69,92.78,71.02,Medium,417.67
2022-12-03,Parle,Snacks,Unit_17,2067,14.07,8.77,4.94,85.18,11.67,0.37,14351,7.7,1829,732.34,81.04,76.35,Medium,209.06
2022-12-03,Coca-Cola,Biscuits,Unit_14,711,14.9,8.25,1.62,71.02,9.4,4.04,5044,8.78,3844,4442.74,91.81,68.39,High,280.9
2022-12-03,Nestle,Ice Cream,Unit_5,2679,13.0,8.98,1.85,73.46,17.14,0.33,3421,8.78,2934,997.21,82.02,61.96,Low,293.52
2022-12-03,PepsiCo,Chocolates,Unit_19,3723,10.87,6.58,4.21,98.51,11.56,3.6,14749,2.03,1686,2551.06,93.65,83.85,Low,487.47
2022-12-03,Coca-Cola,Biscuits,Unit_5,4691,10.28,6.93,2.57,98.83,13.41,2.33,14395,5.96,539,2140.86,93.13,92.22,Low,177.68
2022-12-03,Parle,Snacks,Unit_15,2026,18.37,5.44,1.47,96.24,9.0,1.19,7405,8.1,2197,850.96,92.46,89.2,Medium,132.25
2022-12-03,Amul,Ice Cream,Unit_13,1021,13.65,7.74,1.5,82.96,6.0,3.53,2097,9.55,4004,646.61,85.14,98.82,Medium,443.73
2022-12-04,Amul,Biscuits,Unit_17,4446,17.35,3.64,1.34,87.79,7.47,4.35,18716,7.16,4560,1709.78,93.38,96.3,High,152.48
2022-12-04,PepsiCo,Beverages,Unit_1,2202,12.71,5.8,1.72,94.72,15.7,4.14,1894,8.71,1649,2118.77,88.29,65.57,Low,304.96
2022-12-04,Coca-Cola,Juices,Unit_14,517,9.61,7.71,2.99,90.28,9.15,0.97,10497,4.35,4829,3859.63,90.72,85.04,High,315.96
2022-12-04,Parle,Chocolates,Unit_4,3980,6.38,8.22,1.06,96.85,6.9,3.02,10163,7.35,1702,3759.26,93.68,78.98,High,203.94
2022-12-04,Britannia,Juices,Unit_9,2219,9.86,3.98,1.47,79.47,14.63,3.32,2959,4.33,3381,2589.44,87.4,67.47,Medium,255.39
2022-12-04,Nestle,Dairy,Unit_17,3816,18.2,3.45,4.63,88.72,12.17,0.26,7851,2.75,4262,1445.92,99.9,90.08,Low,216.94
2022-12-04,Nestle,Biscuits,Unit_3,4514,15.68,4.31,4.51,87.01,5.35,1.64,16319,1.59,4475,4289.7,81.25,79.34,Low,326.01
2022-12-04,Parle,Ice Cream,Unit_13,1378,16.79,9.36,4.33,99.54,19.86,0.52,4543,8.96,1138,3421.62,94.6,87.94,Low,456.26
2022-12-04,Britannia,Ice Cream,Unit_12,1093,16.6,3.03,3.83,96.34,10.73,2.08,4060,1.58,4600,2069.71,84.81,62.44,Medium,182.32
2022-12-04,Amul,Chocolates,Unit_16,2109,6.8,9.62,3.65,74.96,14.83,3.64,18068,10.0,545,4419.0,99.64,64.53,Low,292.32
2022-12-04,PepsiCo,Chocolates,Unit_4,1375,7.38,9.96,2.1,71.77,19.75,4.03,8162,5.6,1404,4181.41,90.61,77.72,Low,118.39
2022-12-04,Haldiram's,Juices,Unit_18,3731,9.76,8.27,2.34,83.39,14.52,3.82,7678,5.53,2993,502.7,95.7,60.77,High,470.63
2022-12-04,Haldiram's,Ice Cream,Unit_3,2948,9.52,8.08,1.94,86.37,9.67,1.36,17992,1.66,3738,4410.14,84.06,67.58,Medium,444.21
2022-12-04,PepsiCo,Ice Cream,Unit_17,2636,5.99,9.63,4.92,93.7,12.32,0.74,9468,1.67,2632,2882.34,97.61,93.51,Low,451.21
2022-12-04,Parle,Ice Cream,Unit_1,2553,7.3,4.32,3.54,74.79,6.54,4.36,2165,7.46,1943,4659.87,99.29,78.83,Low,342.96
2022-12-04,Britannia,Biscuits,Unit_19,583,17.84,3.03,4.86,97.6,7.54,3.71,12753,4.99,3094,3968.22,90.78,88.62,Medium,188.76
2022-12-04,Britannia,Ice Cream,Unit_4,1939,13.84,8.58,2.09,87.15,9.67,3.78,9427,2.6,1941,1158.36,97.02,66.53,Medium,435.17
2022-12-04,Nestle,Dairy,Unit_17,3168,10.13,3.37,3.48,95.28,6.27,1.35,8563,2.82,4897,2035.2,93.39,75.31,Low,399.61
2022-12-04,Amul,Ice Cream,Unit_7,2719,12.9,2.36,4.04,95.09,6.7,2.86,10022,3.09,1676,1902.64,84.88,92.75,High,295.97
2022-12-04,Coca-Cola,Dairy,Unit_2,1198,8.92,3.57,1.38,98.56,17.59,4.49,19197,8.29,4086,3663.16,98.37,61.71,Low,297.57
2022-12-04,Britannia,Biscuits,Unit_12,2320,13.76,5.5,3.67,89.76,8.74,4.17,9622,6.5,999,2923.34,95.59,72.64,Medium,407.28
2022-12-04,PepsiCo,Chocolates,Unit_5,4914,6.12,5.96,1.68,93.51,9.84,1.34,12672,1.65,4342,1717.23,97.83,80.44,Low,450.01
2022-12-04,Coca-Cola,Dairy,Unit_16,1598,18.54,2.5,2.31,94.62,7.6,4.75,13915,7.22,1159,3927.1,87.26,84.88,Medium,126.7
2022-12-04,Haldiram's,Biscuits,Unit_8,3394,8.61,5.55,3.86,84.04,11.06,1.89,17366,5.68,4291,3442.63,89.07,65.88,Medium,290.29
2022-12-05,Coca-Cola,Ice Cream,Unit_8,3917,17.29,6.83,2.76,82.97,15.47,2.86,4164,6.22,2387,4069.22,85.77,97.03,Low,309.68
2022-12-05,Amul,Biscuits,Unit_13,748,14.9,9.45,4.68,98.4,19.18,3.66,3289,3.72,4157,3861.66,86.72,89.49,Medium,147.59
2022-12-05,PepsiCo,Ice Cream,Unit_14,4982,12.85,3.82,1.96,72.01,13.08,1.25,6922,1.16,3136,3261.13,85.22,62.55,High,411.65
2022-12-05,Amul,Juices,Unit_11,2457,18.95,3.69,1.62,98.59,9.5,1.97,6212,5.58,1630,1247.17,94.55,77.82,Medium,417.09
2022-12-05,Coca-Cola,Biscuits,Unit_6,2390,7.35,5.12,2.35,87.35,12.65,4.65,7223,6.36,3293,1375.73,87.58,95.58,Low,287.33
2022-12-05,Parle,Chocolates,Unit_16,4958,6.79,9.87,4.41,78.84,6.91,0.38,1327,6.81,3463,4042.95,94.63,96.01,Medium,470.18
2022-12-05,Britannia,Dairy,Unit_15,3867,9.83,4.69,4.39,86.72,15.16,0.1,9211,4.98,1546,4352.56,93.49,95.18,Low,271.7
2022-12-05,PepsiCo,Juices,Unit_16,2615,17.45,2.35,2.48,89.13,9.93,4.82,14071,6.05,550,2759.98,91.1,64.76,Low,263.9
2022-12-05,Parle,Chocolates,Unit_13,3563,5.53,4.12,4.24,73.32,19.17,4.38,4356,5.9,2150,4942.17,93.44,80.03,Medium,123.93
2022-12-05,Coca-Cola,Beverages,Unit_12,2306,8.59,6.47,1.31,90.1,14.88,4.0,1865,4.33,4222,1828.46,91.07,78.17,Medium,373.15
2022-12-05,Britannia,Ice Cream,Unit_18,795,11.37,5.3,1.03,97.08,12.14,1.67,2371,8.27,2153,3792.6,94.39,76.86,High,323.81
2022-12-05,Nestle,Dairy,Unit_18,3194,15.69,8.19,4.46,99.14,8.46,1.88,18185,4.9,4539,3513.71,86.53,75.19,High,199.25
2022-12-05,Parle,Chocolates,Unit_14,2491,9.49,6.86,4.5,87.99,6.38,4.49,17720,3.14,1363,3859.15,95.63,94.35,Low,464.56
2022-12-05,Parle,Dairy,Unit_2,4439,11.72,6.48,1.57,79.81,7.82,4.88,7241,1.08,4543,2371.61,85.97,91.67,Low,108.48
2022-12-05,Coca-Cola,Beverages,Unit_2,531,10.05,4.58,2.19,86.9,13.55,0.31,14036,3.59,1301,1599.43,99.58,67.52,Low,152.13
2022-12-05,Haldiram's,Snacks,Unit_3,4375,6.38,6.41,4.4,70.09,12.79,2.34,10535,1.93,2024,2321.88,87.72,91.32,High,246.81
2022-12-05,Coca-Cola,Ice Cream,Unit_8,4900,16.08,6.92,1.34,97.58,5.14,2.0,11234,5.51,3564,1353.6,80.26,87.16,Low,273.88
2022-12-05,Parle,Ice Cream,Unit_11,1292,11.92,3.43,4.45,93.54,16.16,3.68,6917,4.43,848,1003.17,89.31,61.88,High,318.02
2022-12-05,Britannia,Biscuits,Unit_12,4691,17.19,7.89,3.3,74.99,5.6,2.47,14111,3.26,1884,3579.14,99.12,64.19,Low,231.02
2022-12-05,Haldiram's,Ice Cream,Unit_4,1589,15.42,5.14,3.63,88.28,6.17,0.39,13513,2.16,4927,4936.18,92.67,97.94,Medium,472.51
2022-12-05,Coca-Cola,Ice Cream,Unit_9,729,5.87,7.94,3.38,70.62,15.68,0.84,11885,8.25,2386,3501.08,82.04,81.21,Low,287.01
2022-12-05,PepsiCo,Chocolates,Unit_17,3280,12.5,3.42,3.33,76.48,14.69,1.54,12522,9.86,3987,1104.96,82.16,99.92,Medium,380.9
2022-12-05,Coca-Cola,Juices,Unit_16,4953,19.86,7.25,1.74,75.1,8.23,3.94,7258,8.75,1489,2846.46,88.98,98.62,Medium,234.0
2022-12-05,Parle,Ice Cream,Unit_17,4997,9.62,2.22,1.94,74.68,14.94,3.87,3044,8.08,4058,3218.58,84.51,90.74,High,421.04
2022-12-06,Parle,Ice Cream,Unit_15,1289,12.39,3.27,3.32,86.56,5.28,3.86,8973,5.78,2436,3810.41,92.09,72.89,High,375.85
2022-12-06,Nestle,Beverages,Unit_20,4694,14.78,9.13,2.61,98.93,9.17,3.88,16359,8.52,727,3989.34,98.68,67.75,High,435.43
2022-12-06,Coca-Cola,Juices,Unit_7,4866,8.03,5.69,3.17,73.91,16.39,2.08,7032,5.81,4346,1389.52,99.32,60.45,High,180.19
2022-12-06,Parle,Beverages,Unit_10,2298,15.54,6.06,2.01,96.18,12.12,3.07,5274,3.9,3424,1973.04,98.42,66.23,Low,477.22
2022-12-06,PepsiCo,Dairy,Unit_4,4480,14.9,9.26,2.86,72.47,17.83,0.72,6540,3.04,4584,2945.13,85.92,95.16,High,466.96
2022-12-06,Amul,Dairy,Unit_14,4957,10.62,5.88,1.57,72.49,7.15,1.12,8193,2.94,4044,520.78,99.53,88.53,Medium,275.9
2022-12-06,Haldiram's,Ice Cream,Unit_14,3740,9.27,7.24,1.15,88.84,17.94,1.62,15011,5.11,3464,1392.69,86.16,93.89,Medium,146.36
2022-12-06,Amul,Ice Cream,Unit_14,4356,18.79,3.78,4.8,87.24,12.29,2.57,12619,6.75,2416,4806.64,92.52,93.61,High,278.89
2022-12-06,Haldiram's,Biscuits,Unit_14,813,6.91,2.65,3.89,80.33,6.52,0.92,4671,2.37,1763,2107.71,97.81,99.0,Medium,265.9
2022-12-06,PepsiCo,Dairy,Unit_20,732,11.48,4.83,2.99,86.0,5.7,4.37,13948,1.11,4973,3855.17,93.17,87.99,High,433.81
2022-12-06,Coca-Cola,Chocolates,Unit_18,4007,16.5,8.39,3.2,92.65,5.02,3.11,1832,1.21,4784,2625.35,99.93,82.46,Low,102.1
2022-12-06,Nestle,Ice Cream,Unit_15,1529,7.22,5.57,3.04,93.2,14.56,2.69,8997,3.77,1712,4996.03,86.99,83.64,Medium,126.67
2022-12-06,Parle,Chocolates,Unit_19,4106,18.99,3.35,4.6,70.36,8.33,0.08,1095,7.49,3445,4556.61,82.39,87.27,Low,355.31
2022-12-06,Parle,Ice Cream,Unit_13,3211,12.89,6.36,4.09,72.34,7.19,2.81,15191,1.03,3802,1789.81,84.41,78.32,Low,108.82
2022-12-06,Parle,Chocolates,Unit_12,4839,12.57,4.11,2.3,70.1,14.02,4.58,4664,5.21,2487,4111.89,83.68,87.29,High,375.62
2022-12-06,Coca-Cola,Snacks,Unit_19,2788,11.36,9.57,1.87,70.47,11.14,1.12,12837,3.68,2555,2985.17,98.07,83.74,Medium,246.26
2022-12-06,Haldiram's,Chocolates,Unit_19,4499,18.01,6.62,1.27,95.19,11.74,1.1,4394,9.23,4160,1875.03,89.32,66.42,Medium,492.91
2022-12-06,PepsiCo,Juices,Unit_20,3105,19.23,9.86,1.59,72.51,7.01,4.57,3916,9.63,4333,2818.88,90.32,64.49,Medium,277.13
2022-12-06,Parle,Dairy,Unit_2,3844,10.7,2.34,2.96,91.33,8.8,4.16,12036,4.59,2531,2000.32,83.46,68.76,Medium,404.44
2022-12-06,Amul,Ice Cream,Unit_3,2622,13.14,2.09,1.81,99.4,6.49,3.4,2170,9.8,4585,1313.46,84.29,91.04,Medium,347.43
2022-12-06,Parle,Dairy,Unit_10,2830,9.73,5.82,2.25,94.63,10.02,3.67,19784,9.74,4081,2604.29,95.99,70.29,Medium,293.84
2022-12-06,Coca-Cola,Juices,Unit_5,4279,10.52,8.9,1.53,71.99,9.63,0.3,3544,6.18,1848,2412.06,93.66,94.37,High,291.95
2022-12-06,PepsiCo,Juices,Unit_12,4682,5.43,6.2,4.69,96.82,16.66,3.81,7886,4.47,4443,1916.48,86.59,71.48,High,479.86
2022-12-06,Nestle,Chocolates,Unit_7,1380,16.79,9.01,1.13,98.75,19.8,3.72,4592,1.95,3982,3285.11,95.91,84.75,Medium,493.14
2022-12-07,PepsiCo,Beverages,Unit_9,3477,19.54,3.04,2.41,91.19,19.99,0.25,9360,5.98,611,1077.48,81.07,94.66,High,461.4
2022-12-07,Amul,Beverages,Unit_2,1672,16.54,7.59,2.03,88.49,10.79,3.95,7008,8.51,3290,4879.81,81.41,93.9,High,251.26
2022-12-07,Parle,Juices,Unit_10,659,12.77,7.28,1.03,88.05,16.9,3.2,13683,4.56,2762,1454.42,81.77,93.4,Low,144.93
2022-12-07,Parle,Beverages,Unit_6,2993,17.41,6.36,4.71,94.61,9.19,2.86,14648,5.55,1501,3256.98,94.07,92.87,High,212.71
2022-12-07,Britannia,Ice Cream,Unit_12,2629,17.87,5.24,2.25,86.6,7.15,2.57,15317,4.59,1853,2308.08,91.92,87.5,Medium,277.47
2022-12-07,Haldiram's,Biscuits,Unit_6,3578,13.17,7.18,3.01,80.01,14.6,2.57,3981,7.33,1793,544.11,97.24,88.79,Low,319.68
2022-12-07,Amul,Snacks,Unit_3,2729,19.06,6.4,3.33,99.11,12.15,1.17,17938,5.96,1845,1456.47,99.37,98.18,High,243.16
2022-12-07,Britannia,Chocolates,Unit_10,3417,5.45,4.18,3.44,71.45,13.91,0.02,5148,5.63,3697,2980.29,86.82,91.25,Medium,408.79
2022-12-07,PepsiCo,Biscuits,Unit_9,3513,5.15,2.84,2.84,89.96,10.49,4.8,6079,2.96,1894,2071.0,92.58,65.71,Medium,285.19
2022-12-07,Nestle,Beverages,Unit_20,2049,6.22,5.09,3.38,87.57,9.53,2.31,5933,6.34,2710,4263.59,97.41,69.34,Medium,440.28
2022-12-07,Haldiram's,Chocolates,Unit_5,3885,5.87,6.1,4.01,89.17,18.92,0.22,17813,5.45,4754,3528.34,84.66,73.43,High,275.57
2022-12-07,Amul,Biscuits,Unit_3,2079,11.37,6.07,4.81,89.27,18.25,1.66,3440,7.32,734,1204.86,81.91,63.53,High,333.16
2022-12-07,Parle,Dairy,Unit_5,3871,19.1,5.4,3.63,73.71,6.86,1.87,9035,6.69,551,4708.52,99.66,95.31,High,323.46
2022-12-07,PepsiCo,Beverages,Unit_8,2460,15.13,4.62,2.85,74.01,14.78,4.36,9470,3.64,1182,1586.3,97.99,76.73,Medium,140.43
2022-12-07,Amul,Biscuits,Unit_8,4344,14.89,4.8,2.78,72.02,10.37,1.71,13773,6.67,3214,773.29,92.2,77.17,Low,292.72
2022-12-07,Parle,Ice Cream,Unit_14,2890,10.77,4.13,3.84,98.15,13.51,4.4,2314,7.88,2081,2687.38,80.21,76.32,High,255.81
2022-12-07,Haldiram's,Dairy,Unit_17,1919,13.01,6.64,3.51,88.3,8.11,2.21,13752,6.86,4784,2470.21,84.52,78.94,Medium,306.6
2022-12-07,Parle,Beverages,Unit_11,4417,9.56,8.8,2.68,72.31,15.85,0.83,11548,5.5,1267,2709.74,93.91,67.91,Medium,198.26
2022-12-07,Nestle,Snacks,Unit_16,4335,12.77,9.04,2.34,83.01,9.65,1.43,16650,6.95,1814,825.2,87.2,89.21,High,341.2
2022-12-07,PepsiCo,Juices,Unit_6,4928,16.2,9.95,4.97,80.78,15.33,4.24,9929,5.26,556,1835.6,91.38,95.22,Low,358.47
2022-12-07,Coca-Cola,Beverages,Unit_11,4950,13.38,2.71,4.07,74.45,7.15,0.8,17370,4.05,1240,4648.13,81.11,88.86,Medium,252.17
2022-12-07,Parle,Ice Cream,Unit_10,4130,11.28,3.71,1.83,94.66,7.01,3.08,14581,6.59,2250,4080.88,90.97,70.93,Medium,360.45
2022-12-07,Nestle,Snacks,Unit_9,662,17.67,7.84,2.17,93.27,10.22,3.63,17207,1.17,4380,1164.86,82.87,61.14,Medium,243.57
2022-12-07,Coca-Cola,Snacks,Unit_15,615,9.31,7.16,4.57,83.92,19.96,1.56,14625,1.84,569,1796.71,82.11,65.62,Medium,304.73
2022-12-08,PepsiCo,Snacks,Unit_7,1970,12.22,3.07,3.64,85.67,17.92,4.02,4139,2.65,3459,3861.93,89.79,87.02,High,404.19
2022-12-08,Haldiram's,Chocolates,Unit_18,3579,19.67,7.05,2.24,83.09,14.31,1.56,8752,9.81,2551,4360.74,90.26,90.46,Medium,173.83
2022-12-08,Haldiram's,Chocolates,Unit_1,4352,19.51,5.25,2.46,86.53,9.63,1.36,15373,3.58,1788,1131.36,98.02,79.59,Medium,498.98
2022-12-08,PepsiCo,Juices,Unit_15,3338,5.09,9.65,2.52,91.98,7.46,0.38,3702,5.5,3030,3184.75,99.77,61.06,Low,193.57
2022-12-08,PepsiCo,Snacks,Unit_2,1042,12.98,8.84,1.75,96.28,16.16,2.93,13725,6.13,2207,2475.61,82.17,79.4,Low,394.27
2022-12-08,Amul,Juices,Unit_2,913,10.05,2.59,3.04,87.77,8.06,2.66,11048,1.12,3682,2686.04,86.31,95.48,High,424.42
2022-12-08,Nestle,Dairy,Unit_10,1181,9.37,2.72,4.06,73.77,11.17,3.31,10737,1.69,1789,4068.21,94.72,64.88,High,345.11
2022-12-08,Nestle,Snacks,Unit_20,1141,13.94,5.34,3.26,93.16,12.94,2.34,8774,2.4,739,3169.42,93.15,96.33,High,218.79
2022-12-08,PepsiCo,Biscuits,Unit_15,4478,11.69,2.07,3.62,81.17,6.39,1.03,15450,2.96,1459,3007.09,81.62,98.02,High,163.94
2022-12-08,Britannia,Snacks,Unit_10,1932,15.99,2.76,3.38,88.9,16.69,0.52,7051,1.65,2720,2210.8,81.18,86.54,High,162.81
2022-12-08,Britannia,Chocolates,Unit_19,1168,5.41,9.46,1.24,75.96,19.12,2.5,5601,6.85,3390,1953.08,88.3,62.51,Low,214.82
2022-12-08,Coca-Cola,Chocolates,Unit_13,2569,18.9,8.34,1.75,74.9,7.2,2.69,1805,2.08,4302,3782.34,89.94,73.42,Low,256.25
2022-12-08,Coca-Cola,Biscuits,Unit_11,1468,13.51,7.38,2.4,71.58,18.01,4.66,18744,9.06,4560,4617.22,91.45,94.5,Low,134.64
2022-12-08,Britannia,Biscuits,Unit_2,1680,15.26,8.64,4.56,79.43,12.27,2.47,10508,5.53,2214,614.74,92.77,88.78,Medium,137.89
2022-12-08,PepsiCo,Beverages,Unit_13,3735,14.07,4.0,2.39,87.91,7.04,4.66,12171,2.68,4438,2642.58,89.64,79.65,High,430.79
2022-12-08,PepsiCo,Dairy,Unit_1,751,19.84,7.8,2.31,79.56,14.12,3.18,6159,3.08,2082,3051.28,94.36,66.46,Low,190.67
2022-12-08,Coca-Cola,Dairy,Unit_5,4800,19.79,6.92,1.32,77.23,18.95,0.75,10508,6.82,1909,1776.59,82.34,79.36,Low,280.16
2022-12-08,Parle,Dairy,Unit_7,3379,14.15,8.79,4.89,99.85,19.36,0.43,18671,2.02,3579,896.64,94.84,63.72,Medium,151.41
2022-12-08,PepsiCo,Ice Cream,Unit_13,4498,15.26,4.26,4.11,99.97,15.8,4.81,6833,1.4,3202,1257.84,92.39,84.61,High,212.2
2022-12-08,Britannia,Chocolates,Unit_13,1290,14.28,8.11,4.06,88.15,12.4,1.02,10891,8.2,3921,3682.13,80.19,91.16,Low,255.44
2022-12-08,Nestle,Dairy,Unit_20,1995,9.66,8.82,2.53,79.71,7.8,1.74,8494,5.43,1895,1483.71,89.43,85.12,Medium,391.77
2022-12-08,PepsiCo,Beverages,Unit_6,4989,7.89,6.39,1.31,95.85,14.0,0.18,15207,8.65,1415,2289.05,87.03,60.56,Low,352.93
2022-12-08,PepsiCo,Beverages,Unit_20,3568,11.04,5.31,2.05,92.1,14.2,1.37,16402,9.55,2466,571.15,85.07,86.78,Low,125.52
2022-12-08,Parle,Dairy,Unit_12,3207,15.24,9.59,4.41,88.48,6.67,4.78,11065,5.09,4872,1265.81,81.1,79.45,Medium,329.54
2022-12-09,Coca-Cola,Biscuits,Unit_8,3077,5.84,3.35,1.72,97.25,8.81,0.46,17292,3.73,3575,4173.59,99.55,77.17,Medium,352.0
2022-12-09,PepsiCo,Beverages,Unit_9,1735,12.71,2.29,4.58,83.36,9.61,4.49,17832,4.33,2824,2869.19,85.6,71.31,High,337.91
2022-12-09,Haldiram's,Juices,Unit_18,1558,11.13,3.43,3.14,77.66,17.89,0.33,18973,9.04,4472,940.32,89.16,64.65,Low,100.96
2022-12-09,Amul,Biscuits,Unit_11,1670,12.91,7.47,3.86,99.01,13.75,3.25,8388,9.99,2067,872.89,81.88,82.41,Medium,276.17
2022-12-09,Britannia,Juices,Unit_20,4118,17.9,8.31,2.81,95.81,8.66,2.48,3421,4.43,3798,4643.71,95.94,93.33,Low,440.08
2022-12-09,Haldiram's,Chocolates,Unit_11,4159,5.71,7.73,4.73,97.36,9.65,3.65,12180,9.68,3129,2172.21,80.47,99.43,Medium,474.23
2022-12-09,Coca-Cola,Ice Cream,Unit_15,4155,16.45,5.36,1.96,97.55,7.19,3.89,4799,5.55,1369,3950.17,91.8,85.35,Low,286.68
2022-12-09,Nestle,Beverages,Unit_9,556,15.0,9.74,3.29,81.48,5.66,3.39,17024,1.33,2000,2465.07,85.53,72.47,High,351.52
2022-12-09,Amul,Biscuits,Unit_3,2392,8.06,5.55,1.28,95.82,12.65,0.98,5294,2.82,3582,1057.56,86.91,76.55,Medium,111.14
2022-12-09,Haldiram's,Juices,Unit_17,3069,16.01,9.85,2.92,96.68,5.48,3.17,6199,4.49,4400,2863.71,90.5,88.95,Low,415.26
2022-12-09,Amul,Dairy,Unit_17,4580,12.45,9.34,4.89,86.43,19.88,3.09,3822,4.19,1349,947.02,89.38,79.06,Low,192.24
2022-12-09,Britannia,Juices,Unit_3,4956,12.22,5.26,1.35,88.76,16.59,4.25,1028,8.32,3373,4383.94,88.22,80.89,Low,139.86
2022-12-09,Coca-Cola,Juices,Unit_19,2448,12.25,3.29,3.03,87.32,16.67,0.57,17822,8.09,3575,721.65,92.53,65.58,Medium,119.0
2022-12-09,PepsiCo,Chocolates,Unit_9,722,19.24,2.72,3.41,70.48,16.32,3.02,13503,2.14,1308,3650.21,90.97,81.48,High,366.12
2022-12-09,Nestle,Snacks,Unit_17,2139,19.17,6.25,4.73,86.07,14.62,1.03,1409,1.51,1579,4898.65,86.62,98.87,High,273.1
2022-12-09,Coca-Cola,Snacks,Unit_18,4922,18.7,8.11,2.19,71.14,6.05,3.32,12180,7.39,4266,4485.96,83.77,73.45,High,432.81
2022-12-09,Amul,Dairy,Unit_15,2257,18.3,3.41,3.01,83.53,11.84,2.59,9501,4.83,3220,4578.6,83.12,66.72,Low,126.53
2022-12-09,Haldiram's,Chocolates,Unit_1,1335,5.56,4.55,4.95,71.37,9.18,0.95,14813,2.55,1676,1650.09,80.73,78.98,Medium,172.52
2022-12-09,Britannia,Chocolates,Unit_10,3036,11.01,7.04,4.08,83.66,9.47,0.62,4954,1.78,4588,2604.15,88.9,80.76,Low,108.45
2022-12-09,Britannia,Chocolates,Unit_8,3025,18.42,5.69,4.24,79.14,10.56,3.49,13296,2.93,3978,1541.61,83.5,99.9,Medium,462.2
2022-12-09,Coca-Cola,Chocolates,Unit_10,1484,16.33,6.83,4.12,93.22,9.81,4.09,6349,9.62,4373,3598.25,97.64,68.56,High,357.9
2022-12-09,PepsiCo,Snacks,Unit_2,1857,11.85,7.41,3.06,84.37,14.93,1.85,11339,1.78,4239,3449.74,88.45,81.72,High,132.96
2022-12-09,Haldiram's,Biscuits,Unit_19,3560,16.6,5.05,2.74,85.36,5.11,3.11,9168,5.96,2973,1833.79,92.53,74.93,High,224.85
